2024-05-25 00:00:01,430 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:41:37,816 INFO  | < > | tWorkInstruction::changeBin - updating [-1147221216 WI=RECV/MSKU8565478/TIP>5A112E6 Move#=1.00000] to [-1147221216 WI=OTHR/MSKU8565478/TIP>undefined Move#=1.00000]. Client
2024-05-25 08:41:37,807 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/MSKU8565478/TIP>5A112E6 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt= Nom Che=
2024-05-25 08:41:37,816 INFO  | < > | tWorkInstruction::changeBin - updating [-1147221216 WI=OTHR/MSKU8565478/undefined>TIP Move#=1.00000] to [-1147221216 WI=OTHR/MSKU8565478/TIP>TIP Move#=1.00000]. Client
2024-05-25 08:41:37,816 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=RECV/MSKU8565478/TIP>5A112E6 CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 08:41:37,816 INFO  | < > | Position change for MSKU8565478: TIP>5A112E6 (complete move)
2024-05-25 08:41:57,178 INFO  | < > | { "XDResponse" ["csBinSlot"="5A112F.1"] ["csSlotScore"="19993"] ["csAR"="-1248060156"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 08:41:57,178 INFO  | < > | Sending response:
2024-05-25 08:41:57,196 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/TCNU6385327/TIP>5A112F1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 08:41:57,177 INFO  | < > |  (Skipped 1: WI UPDATE for TCNU6385327 origin=XDrefine planned=Server seq=3 seqInQ=42 moveStage=Planned truckID=0 cheID=0 object=WI=RECV/TCNU6385327/TIP>5A112F1 locked=N modified=Decke)
2024-05-25 08:41:57,163 INFO  | < > | Bento request received:
2024-05-25 08:41:57,177 INFO  | < > | tWorkInstruction::changeBin - updating [-1834124256 WI=RECV/SUDU6111459/TIP>5A112F1 Move#=1.00000] to [-1834124256 WI=RECV/SUDU6111459/TIP>5A112E5 Move#=1.00000]. Client
2024-05-25 08:41:57,167 INFO  | < > | tWorkInstruction::changeBin - updating [-1707880672 WI=RECV/TCNU6385327/TIP>5A112E5 Move#=1.00000] to [-1707880672 WI=RECV/TCNU6385327/TIP>5A112F1 Move#=1.00000]. Client
2024-05-25 08:41:59,685 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 08:41:59,635 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 08:41:59,685 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:41:57,177 INFO  | < > | WI UPDATE for TCNU6385327 origin=XDrefine planned=Server seq=3 seqInQ=42 moveStage=Planned truckID=0 cheID=0 object=WI=RECV/TCNU6385327/TIP>5A112F1 locked=N modified=Decker Move#=1.00000
2024-05-25 08:41:57,197 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/TCNU6385327/TIP>5A112F1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0841 sq=4
2024-05-25 08:41:57,177 INFO  | < > | WI UPDATE for SUDU6111459 origin=XDrefine planned=Server seq=4 seqInQ=50 moveStage=Planned truckID=0 cheID=0 object=WI=RECV/SUDU6111459/TIP>5A112E5 locked=N modified= Move#=1.00000
2024-05-25 08:41:57,178 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 08:41:57,166 INFO  | < > |    5A111F1 is the best slot in the AG, score=19993
2024-05-25 08:41:57,163 INFO  | < > | { "YardControlRequest" ["requestID"="2"] ["cheID"="206"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="RefinePlannedPosition"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="TCNU6385327"] } }
2024-05-25 08:41:57,177 INFO  | < > | doCntrPlannerPlanOneMove - updating [-1707880672 WI=RECV/TCNU6385327/TIP>5A112E5 Move#=1.00000 Wq=ROAD] to [-1707880672 WI=RECV/TCNU6385327/TIP>5A112F1 Move#=1.00000 Wq=ROAD]. Client
2024-05-25 08:42:01,194 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 08:42:01,103 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:42:01,283 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 08:42:01,104 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 08:42:05,955 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=DLVR/PCIU8523950/4D248C2>TIP CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 08:42:05,947 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/PCIU8523950/4D248C2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt=SA0835
2024-05-25 08:42:05,955 INFO  | < > | tWorkInstruction::changeBin - updating [-1309356000 WI=OTHR/PCIU8523950/undefined>4D248C2 Move#=1.00000] to [-1309356000 WI=YARD/PCIU8523950/4D248C2>4D248C2 Move#=1.00000]. Client
2024-05-25 08:42:05,955 INFO  | < > | tWorkInstruction::changeBin - updating [-1309356000 WI=DLVR/PCIU8523950/4D248C2>TIP Move#=1.00000] to [-1309356000 WI=OTHR/PCIU8523950/4D248C2>undefined Move#=1.00000]. Client
2024-05-25 08:42:05,945 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=DLVR/PCIU8523950/4D248C2>TIP Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 08:42:05,956 INFO  | < > | Position change for PCIU8523950: 4D248C2>TIP (complete move)
2024-05-25 08:42:13,305 INFO  | < > | tWorkInstruction::changeBin - updating [-1682889184 WI=YARD/ARKU4317611/JB06C1>5A204E7 Move#=1.00000] to [-1682889184 WI=YARD/ARKU4317611/JB06C1>5A204D1 Move#=1.00000]. Client
2024-05-25 08:42:20,598 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HASU4932128/4C266A3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:42:20,596 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/HASU4932128/4C266A3>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=1
2024-05-25 08:42:24,715 INFO  | < > | Position change for MRKU7906515: 4B223A3>4B223C3
2024-05-25 08:42:24,736 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRLU8993312/4B223A2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0838 sq=1
2024-05-25 08:42:29,685 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:42:41,785 INFO  | < 12> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:42:46,510 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/GLDU5317806/3G265G3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:42:41,785 INFO  | < > | Position change for CMAU7980703: 6D84D2>6D84B3
2024-05-25 08:42:46,507 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCNU4538601/3J308B3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:42:46,509 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/PCIU2855690/4C233G1>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:42:46,512 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MRKU5501400/4C262E2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:42:53,515 INFO  | < > | [10.234.109.28] Memory usage:  22% (441.4 MB of 2048.0 MB)
2024-05-25 08:42:59,675 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:42:59,635 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 08:42:59,675 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 08:43:02,099 INFO  | <  3> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:43:02,577 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TEMU3175543/3J287B2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=1 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0843 sq=1
2024-05-25 08:43:02,566 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TEMU3175543/3J287B2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=1 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt= sq=1
2024-05-25 08:43:02,100 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 08:43:02,193 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 08:43:02,287 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 08:43:02,575 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TEMU3175543/3J287B2>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=1
2024-05-25 08:43:08,730 INFO  | < > | Bento request received:
2024-05-25 08:43:08,730 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 08:43:08,756 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/APZU3592216/3J287B1>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0843 sq=1
2024-05-25 08:43:08,730 INFO  | < > | Sending response:
2024-05-25 08:43:08,730 INFO  | < > | { "XDResponse" ["csBinSlot"="SCAN"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 08:43:08,730 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="543"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="APZU3592216"] } }
2024-05-25 08:43:08,746 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/APZU3592216/3J287B1>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:43:08,730 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 08:43:13,868 INFO  | < > | tWorkInstruction::changeBin - updating [-1707880672 WI=RECV/TCNU6385327/TIP>5A112F1 Move#=1.00000] to [-1707880672 WI=OTHR/TCNU6385327/TIP>undefined Move#=1.00000]. Client
2024-05-25 08:43:13,867 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/TCNU6385327/TIP>5A112F1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt= Nom Che=
2024-05-25 08:43:13,868 INFO  | < > | Position change for TCNU6385327: TIP>5A112F1 (complete move)
2024-05-25 08:43:13,868 INFO  | < > | tWorkInstruction::changeBin - updating [-1707880672 WI=OTHR/TCNU6385327/undefined>TIP Move#=1.00000] to [-1707880672 WI=OTHR/TCNU6385327/TIP>TIP Move#=1.00000]. Client
2024-05-25 08:43:13,867 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=RECV/TCNU6385327/TIP>5A112F1 CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 08:43:13,865 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=RECV/TCNU6385327/TIP>5A112F1 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 08:43:29,685 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:43:31,546 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCLU7689266/3G285A3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:43:31,596 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/SEGU2277890/3G285C4>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:43:31,546 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:43:31,586 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/SEGU2277890/3G285C4>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=1
2024-05-25 08:43:50,635 INFO  | < > | DB UPDATE for work.instructions origin=TAG_DELIVERY_FI user=Server object=WI=DLVR/TCNU4140270/5B198F4>TQ Trk.Lic.=WDE622HB sq=1
2024-05-25 08:43:47,885 INFO  | < > | Position change for TCNU5008519: TIP>OUT
2024-05-25 08:43:59,675 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 08:43:59,645 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 08:43:59,675 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:44:03,103 INFO  | <  4> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:44:03,295 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 08:44:03,104 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 08:44:03,201 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 08:44:13,025 INFO  | < > | Position change for TCKU6807156: TQ>TIP
2024-05-25 08:44:10,967 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MRKU3890236/4B240B3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0832 sq=1
2024-05-25 08:44:13,036 INFO  | < > | SPARCS UPDATE for TCLU1220219 user=Decker program=REFCON RCON Has Data=Y
2024-05-25 08:44:10,966 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/MRKU3890236/4B240B3>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=1
2024-05-25 08:44:13,005 INFO  | < > | tWorkInstruction::changeBin - updating [-1403237856 WI=DLVR/TCNU4140270/5B198F4>TQ Move#=1.00000] to [-1403237856 WI=DLVR/TCNU4140270/5B198F4>TIP Move#=1.00000]. Client
2024-05-25 08:44:13,036 INFO  | < > | Cntr update sent to XPS for action: REFCON
2024-05-25 08:44:13,035 INFO  | < > | TCLU 1220219  
2024-05-25 08:44:13,036 INFO  | < > | Sending 1821: 
2024-05-25 08:44:26,497 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/FCIU5468519/5G85D3>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0841 sq=4
2024-05-25 08:44:26,496 INFO  | < > | Position change for HASU1467022: 5G85D4>5G85B1
2024-05-25 08:44:29,675 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:44:44,705 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/ONEU0044638/4C222B1>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0840 sq=4
2024-05-25 08:44:44,694 INFO  | < > | Position change for MRKU1072930: 4C222B4>4C222F5
2024-05-25 08:44:44,694 INFO  | < 15> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:44:44,722 INFO  | < > | { "XDResponse" ["csBinSlot"="4C222A.4"] ["csSlotScore"="-55"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 08:44:44,718 INFO  | < > | Bento request received:
2024-05-25 08:44:44,718 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: MRKU2555779 
2024-05-25 08:44:44,718 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="288"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="MRKU2555779"] } }
2024-05-25 08:44:44,721 INFO  | < > |    4C221A4 is the best slot in the AG, score=-55
2024-05-25 08:44:44,722 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 08:44:44,722 INFO  | < > | Sending response:
2024-05-25 08:44:46,805 INFO  | < > | DB UPDATE for work.instructions origin=TAG_DELIVERY_FI user=Server object=WI=DLVR/MSKU8777266/6B94D2>TQ Trk.Lic.=NA580E01 sq=1
2024-05-25 08:44:47,355 INFO  | < > | Position change for z: OUT>purgatory
2024-05-25 08:44:59,635 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 08:44:59,675 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 08:44:59,635 INFO  | < 12> |  (Skipped 2: Position change for z)
2024-05-25 08:44:59,675 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:45:04,201 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 08:45:04,102 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 08:45:04,102 INFO  | <  5> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:45:04,297 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 08:45:10,015 INFO  | < > | tWorkInstruction::changeBin - updating [-1740456160 WI=DLVR/MSKU8777266/6B94D2>TQ Move#=2.00000] to [-1740456160 WI=DLVR/MSKU8777266/6B94D2>TIP Move#=2.00000]. Client
2024-05-25 08:45:22,305 INFO  | < > | Position change for PCIU9135136: TIP>OUT
2024-05-25 08:45:29,666 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRLU8993312/4B223A2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=3 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0845 sq=2
2024-05-25 08:45:29,656 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRLU8993312/4B223A2>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=3 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt= sq=2
2024-05-25 08:45:29,695 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 08:45:29,657 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TRLU8993312/4B223A2>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=2
2024-05-25 08:45:42,985 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=LOAD/MSDU7399886/6C76B4>060982 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 08:45:42,766 INFO  | < > | tWorkInstruction::changeBin - updating [-1702648032 WI=OTHR/MSDU7399886/undefined>6C76B4 Move#=1.00000] to [-1702648032 WI=YARD/MSDU7399886/6C76B4>6C76B4 Move#=1.00000]. Client
2024-05-25 08:45:42,765 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=LOAD/MSDU7399886/6C76B4>060982 CHE-Dsptch= CHE-Dsptch= sq=2
2024-05-25 08:45:42,144 INFO  | < 13> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 08:45:42,766 INFO  | < > | Position change for MSDU7399886: 6C76B4>ARO50524-02*060982 (complete move)
2024-05-25 08:45:42,766 INFO  | < > | tWorkInstruction::changeBin - updating [-1702648032 WI=LOAD/MSDU7399886/6C76B4>060982 Move#=1.00000] to [-1702648032 WI=OTHR/MSDU7399886/6C76B4>undefined Move#=1.00000]. Client
